id,activity_id,project_id,date,reported_progress,daily_increment,image_uploaded,weather_event,crew_size,notes,has_issue_logged
upd_001758,act_009_06,proj_009,2024-04-14,15.9,9.26,False,False,18,Overtime shift completed to recover schedule.,False
upd_001759,act_009_06,proj_009,2024-04-15,20.3,4.4,True,False,16,Productivity affected by heat; hydration breaks added.,False
upd_001760,act_009_06,proj_009,2024-04-16,27.2,6.92,False,False,12,Equipment breakdown caused 2-hour downtime.,False
upd_001761,act_009_06,proj_009,2024-04-17,32.0,4.78,False,False,10,Equipment breakdown caused 2-hour downtime.,False
upd_001762,act_009_06,proj_009,2024-04-18,39.7,7.68,True,False,15,Minor delays due to material delivery.,False
upd_001763,act_009_06,proj_009,2024-04-19,49.3,9.61,False,False,17,Material quality check done; passed.,False
upd_001764,act_009_06,proj_009,2024-04-20,55.5,6.22,True,False,4,Minor delays due to material delivery.,False
upd_001765,act_009_06,proj_009,2024-04-21,64.6,9.13,True,False,14,Productivity affected by heat; hydration breaks added.,False
upd_001766,act_009_06,proj_009,2024-04-22,67.6,3.01,True,False,12,Minor delays due to material delivery.,False
upd_001767,act_009_06,proj_009,2024-04-23,73.1,5.46,True,False,18,Material quality check done; passed.,False
upd_001768,act_009_06,proj_009,2024-04-24,77.6,4.51,True,False,18,Good progress — crew at full strength.,False
upd_001769,act_009_06,proj_009,2024-04-25,83.4,5.78,True,False,4,Safety toolbox talk held; no incidents.,False
upd_001770,act_009_06,proj_009,2024-04-26,88.4,4.97,True,False,16,Good progress — crew at full strength.,True
upd_001771,act_009_06,proj_009,2024-04-27,95.9,7.5,True,False,8,Material quality check done; passed.,True
upd_001772,act_009_06,proj_009,2024-04-28,98.0,2.05,True,False,21,Weather caused brief stoppage.,False
upd_001773,act_009_06,proj_009,2024-04-29,100.0,2.18,True,True,20,Rework required on small section.,False
upd_001774,act_009_07,proj_009,2024-04-16,1.7,1.71,True,False,13,Material quality check done; passed.,False
upd_001775,act_009_07,proj_009,2024-04-17,1.7,0.02,False,True,10,Equipment breakdown caused 2-hour downtime.,True
upd_001776,act_009_07,proj_009,2024-04-18,3.5,1.8,True,False,4,Overtime shift completed to recover schedule.,False
upd_001777,act_009_07,proj_009,2024-04-19,3.5,0.01,False,True,6,Weather caused brief stoppage.,True
upd_001778,act_009_07,proj_009,2024-04-20,4.6,1.08,False,False,9,Productivity affected by heat; hydration breaks added.,False
upd_001779,act_009_07,proj_009,2024-04-21,5.0,0.36,True,False,14,Waiting for subcontractor sign-off.,False
upd_001780,act_009_07,proj_009,2024-04-22,5.0,0.0,True,False,21,Overtime shift completed to recover schedule.,False
upd_001781,act_009_07,proj_009,2024-04-23,7.1,2.07,True,False,15,Waiting for subcontractor sign-off.,False
upd_001782,act_009_07,proj_009,2024-04-24,7.1,0.0,True,False,16,Weather caused brief stoppage.,False
upd_001783,act_009_07,proj_009,2024-04-25,7.1,0.0,False,False,15,Work progressing as planned.,False
upd_001784,act_009_07,proj_009,2024-04-26,7.3,0.22,True,False,19,Minor delays due to material delivery.,True
upd_001785,act_009_07,proj_009,2024-04-27,8.3,0.98,False,False,22,Good progress — crew at full strength.,False
upd_001786,act_009_07,proj_009,2024-04-28,8.3,0.0,True,False,16,Rework required on small section.,False
upd_001787,act_009_07,proj_009,2024-04-29,9.3,1.03,True,False,9,Rework required on small section.,False
upd_001788,act_009_07,proj_009,2024-04-30,10.3,1.04,False,False,19,Minor delays due to material delivery.,False
upd_001789,act_009_07,proj_009,2024-05-01,10.6,0.32,True,False,16,Client walkthrough conducted.,False
upd_001790,act_009_07,proj_009,2024-05-02,10.8,0.19,True,False,4,Weather caused brief stoppage.,False
upd_001791,act_009_07,proj_009,2024-05-03,10.8,0.0,True,False,11,Productivity affected by heat; hydration breaks added.,True
upd_001792,act_009_07,proj_009,2024-05-04,10.8,0.0,True,False,8,Waiting for subcontractor sign-off.,False
upd_001793,act_009_07,proj_009,2024-05-05,12.5,1.73,True,False,5,Weather caused brief stoppage.,False
upd_001794,act_009_07,proj_009,2024-05-06,13.6,1.09,False,False,14,Good progress — crew at full strength.,False
upd_001795,act_009_07,proj_009,2024-05-07,14.3,0.67,False,False,20,Night shift deployed to catch up.,False
upd_001796,act_009_07,proj_009,2024-05-08,15.4,1.08,True,False,4,Weather caused brief stoppage.,False
upd_001797,act_009_07,proj_009,2024-05-09,15.4,0.0,True,False,21,Work progressing as planned.,False
upd_001798,act_009_07,proj_009,2024-05-10,15.4,0.0,True,False,11,Safety toolbox talk held; no incidents.,False
upd_001799,act_009_07,proj_009,2024-05-11,15.4,0.0,True,False,4,Minor delays due to material delivery.,False
upd_001800,act_009_07,proj_009,2024-05-12,15.4,0.0,True,False,8,Weather caused brief stoppage.,False
upd_001801,act_009_07,proj_009,2024-05-13,16.8,1.36,True,False,10,Weather caused brief stoppage.,True
upd_001802,act_009_07,proj_009,2024-05-14,17.1,0.35,True,False,9,Productivity affected by heat; hydration breaks added.,False
upd_001803,act_009_07,proj_009,2024-05-15,17.9,0.77,True,False,13,Inspection checkpoint cleared.,False
upd_001804,act_009_07,proj_009,2024-05-16,17.9,0.0,True,False,19,Minor delays due to material delivery.,False
upd_001805,act_009_07,proj_009,2024-05-17,17.9,0.0,True,False,19,Material quality check done; passed.,False
upd_001806,act_009_07,proj_009,2024-05-18,18.7,0.83,True,False,8,All tasks on track per daily plan.,False
upd_001807,act_009_07,proj_009,2024-05-19,18.7,0.0,False,False,17,All tasks on track per daily plan.,False
upd_001808,act_009_07,proj_009,2024-05-20,18.7,0.0,True,False,21,Good progress — crew at full strength.,True
upd_001809,act_009_07,proj_009,2024-05-21,18.7,0.0,True,False,13,Material quality check done; passed.,False
upd_001810,act_009_07,proj_009,2024-05-22,18.7,0.0,True,False,14,Good progress — crew at full strength.,False
upd_001811,act_009_07,proj_009,2024-05-23,18.7,0.0,False,False,4,Work progressing as planned.,False
upd_001812,act_009_07,proj_009,2024-05-24,19.4,0.7,True,False,16,Equipment breakdown caused 2-hour downtime.,False
upd_001813,act_009_07,proj_009,2024-05-25,19.9,0.52,False,False,16,Material quality check done; passed.,False
upd_001814,act_009_07,proj_009,2024-05-26,20.5,0.59,True,False,5,Equipment breakdown caused 2-hour downtime.,False
upd_001815,act_009_07,proj_009,2024-05-27,20.5,0.0,True,False,17,Inspection checkpoint cleared.,True
upd_001816,act_009_07,proj_009,2024-05-28,20.5,0.0,True,False,19,Rework required on small section.,False
upd_001817,act_009_07,proj_009,2024-05-29,21.5,1.01,True,False,17,Productivity affected by heat; hydration breaks added.,False
upd_001818,act_009_07,proj_009,2024-05-30,21.8,0.35,False,False,15,Rework required on small section.,False
upd_001819,act_009_07,proj_009,2024-05-31,22.3,0.45,True,True,8,Inspection checkpoint cleared.,False
upd_001820,act_009_07,proj_009,2024-06-01,22.6,0.32,True,False,11,Safety toolbox talk held; no incidents.,False
upd_001821,act_009_07,proj_009,2024-06-02,23.0,0.36,True,False,7,Night shift deployed to catch up.,False
upd_001822,act_009_07,proj_009,2024-06-03,24.7,1.66,True,False,22,Equipment breakdown caused 2-hour downtime.,True
upd_001823,act_009_07,proj_009,2024-06-04,24.7,0.0,False,False,9,All tasks on track per daily plan.,True
upd_001824,act_009_07,proj_009,2024-06-05,26.1,1.45,True,False,21,Rework required on small section.,False
upd_001825,act_009_07,proj_009,2024-06-06,26.6,0.47,False,False,6,Minor delays due to material delivery.,False
upd_001826,act_009_07,proj_009,2024-06-07,26.7,0.08,True,False,8,Inspection checkpoint cleared.,False
upd_001827,act_009_07,proj_009,2024-06-08,27.9,1.22,True,False,13,Work progressing as planned.,False
upd_001828,act_009_07,proj_009,2024-06-09,28.9,0.97,True,False,6,Night shift deployed to catch up.,False
upd_001829,act_009_07,proj_009,2024-06-10,30.3,1.43,True,False,17,Good progress — crew at full strength.,False
upd_001830,act_009_07,proj_009,2024-06-11,30.4,0.08,True,False,19,Good progress — crew at full strength.,False
upd_001831,act_009_07,proj_009,2024-06-12,30.7,0.29,True,False,10,Good progress — crew at full strength.,False
upd_001832,act_009_07,proj_009,2024-06-13,30.7,0.0,False,False,10,Inspection checkpoint cleared.,False
upd_001833,act_009_07,proj_009,2024-06-14,31.2,0.54,True,False,7,All tasks on track per daily plan.,False
upd_001834,act_009_07,proj_009,2024-06-15,32.6,1.41,True,False,7,Inspection checkpoint cleared.,False
upd_001835,act_009_07,proj_009,2024-06-16,32.8,0.23,True,True,19,Rework required on small section.,True
upd_001836,act_009_07,proj_009,2024-06-17,32.9,0.12,True,True,4,Rework required on small section.,False
upd_001837,act_009_07,proj_009,2024-06-18,33.9,0.99,True,False,20,Night shift deployed to catch up.,False
upd_001838,act_009_07,proj_009,2024-06-19,33.9,0.0,False,False,12,Equipment breakdown caused 2-hour downtime.,True
upd_001839,act_009_07,proj_009,2024-06-20,33.9,0.0,True,False,14,Waiting for subcontractor sign-off.,False
upd_001840,act_009_07,proj_009,2024-06-21,34.0,0.13,True,False,11,Waiting for subcontractor sign-off.,False
upd_001841,act_009_07,proj_009,2024-06-22,35.6,1.57,True,False,15,All tasks on track per daily plan.,False
upd_001842,act_009_07,proj_009,2024-06-23,35.8,0.2,True,False,16,Productivity affected by heat; hydration breaks added.,False
upd_001843,act_009_07,proj_009,2024-06-24,36.0,0.22,True,False,7,All tasks on track per daily plan.,False
upd_001844,act_009_07,proj_009,2024-06-25,37.3,1.29,False,False,11,Waiting for subcontractor sign-off.,False
upd_001845,act_009_07,proj_009,2024-06-26,37.3,0.0,False,False,20,Overtime shift completed to recover schedule.,False
upd_001846,act_009_07,proj_009,2024-06-27,37.3,0.0,True,True,14,Work progressing as planned.,False
upd_001847,act_009_07,proj_009,2024-06-28,37.3,0.0,False,False,14,Rework required on small section.,False
upd_001848,act_009_07,proj_009,2024-06-29,37.8,0.5,True,False,6,Waiting for subcontractor sign-off.,False
upd_001849,act_009_07,proj_009,2024-06-30,38.4,0.57,False,False,7,Productivity affected by heat; hydration breaks added.,False
upd_001850,act_009_07,proj_009,2024-07-01,38.4,0.0,True,False,20,Equipment breakdown caused 2-hour downtime.,False
upd_001851,act_009_07,proj_009,2024-07-02,38.4,0.0,True,False,8,Material quality check done; passed.,False
upd_001852,act_009_07,proj_009,2024-07-03,39.6,1.21,True,False,21,All tasks on track per daily plan.,False
upd_001853,act_009_07,proj_009,2024-07-04,42.5,2.93,False,False,19,Rework required on small section.,False
upd_001854,act_009_07,proj_009,2024-07-05,42.5,0.0,True,False,6,Minor delays due to material delivery.,False
upd_001855,act_009_07,proj_009,2024-07-06,42.5,0.0,True,False,14,Equipment breakdown caused 2-hour downtime.,False
upd_001856,act_009_07,proj_009,2024-07-07,43.1,0.59,True,False,19,Equipment breakdown caused 2-hour downtime.,False
upd_001857,act_009_07,proj_009,2024-07-08,43.7,0.64,False,False,19,Minor delays due to material delivery.,False
upd_001858,act_009_07,proj_009,2024-07-09,43.7,0.0,True,False,22,Night shift deployed to catch up.,False
upd_001859,act_009_07,proj_009,2024-07-10,43.9,0.23,True,False,16,Rework required on small section.,False
upd_001860,act_009_07,proj_009,2024-07-11,44.1,0.17,False,False,11,Weather caused brief stoppage.,False
upd_001861,act_009_07,proj_009,2024-07-12,44.1,0.0,True,False,14,Productivity affected by heat; hydration breaks added.,False
upd_001862,act_009_07,proj_009,2024-07-13,46.1,2.04,False,False,22,Waiting for subcontractor sign-off.,False
upd_001863,act_009_07,proj_009,2024-07-14,46.6,0.54,True,False,4,Inspection checkpoint cleared.,True
upd_001864,act_009_07,proj_009,2024-07-15,46.6,0.0,False,False,17,Waiting for subcontractor sign-off.,True
upd_001865,act_009_07,proj_009,2024-07-16,47.2,0.58,False,False,8,Client walkthrough conducted.,False
upd_001866,act_009_07,proj_009,2024-07-17,47.3,0.05,True,False,4,Client walkthrough conducted.,False
upd_001867,act_009_07,proj_009,2024-07-18,47.9,0.59,False,False,13,All tasks on track per daily plan.,False
upd_001868,act_009_07,proj_009,2024-07-19,47.9,0.0,True,False,13,Good progress — crew at full strength.,False
upd_001869,act_009_08,proj_009,2024-04-29,0.0,0.0,False,False,5,Safety toolbox talk held; no incidents.,False
upd_001870,act_009_08,proj_009,2024-04-30,0.0,0.0,True,False,12,All tasks on track per daily plan.,False
upd_001871,act_009_08,proj_009,2024-05-01,0.0,0.0,False,False,19,Inspection checkpoint cleared.,False
upd_001872,act_009_08,proj_009,2024-05-02,0.4,0.44,False,False,14,Good progress — crew at full strength.,False
upd_001873,act_009_08,proj_009,2024-05-03,0.8,0.41,False,False,11,Productivity affected by heat; hydration breaks added.,False
upd_001874,act_009_08,proj_009,2024-05-04,2.0,1.15,False,False,19,Productivity affected by heat; hydration breaks added.,False
upd_001875,act_009_08,proj_009,2024-05-05,2.4,0.38,True,False,9,Work progressing as planned.,False
upd_001876,act_009_08,proj_009,2024-05-06,2.4,0.0,True,False,15,Night shift deployed to catch up.,False
upd_001877,act_009_08,proj_009,2024-05-07,3.6,1.16,False,False,13,Productivity affected by heat; hydration breaks added.,False
upd_001878,act_009_08,proj_009,2024-05-08,3.6,0.0,True,False,7,Good progress — crew at full strength.,False
upd_001879,act_009_08,proj_009,2024-05-09,5.1,1.54,False,False,5,All tasks on track per daily plan.,False
upd_001880,act_009_08,proj_009,2024-05-10,5.1,0.0,True,False,22,Good progress — crew at full strength.,False
upd_001881,act_009_08,proj_009,2024-05-11,5.6,0.51,False,False,10,Weather caused brief stoppage.,False
upd_001882,act_009_08,proj_009,2024-05-12,5.8,0.22,True,False,15,Productivity affected by heat; hydration breaks added.,False
upd_001883,act_009_08,proj_009,2024-05-13,5.9,0.12,False,False,8,Overtime shift completed to recover schedule.,False
upd_001884,act_009_08,proj_009,2024-05-14,5.9,0.0,False,False,5,Minor delays due to material delivery.,False
upd_001885,act_009_08,proj_009,2024-05-15,5.9,0.0,False,False,7,Client walkthrough conducted.,False
upd_001886,act_009_08,proj_009,2024-05-16,6.0,0.06,False,False,16,Weather caused brief stoppage.,False
upd_001887,act_009_08,proj_009,2024-05-17,6.0,0.0,True,False,9,Rework required on small section.,True
upd_001888,act_009_08,proj_009,2024-05-18,6.2,0.18,False,False,6,Night shift deployed to catch up.,False
upd_001889,act_009_08,proj_009,2024-05-19,6.2,0.0,True,False,18,Waiting for subcontractor sign-off.,False
upd_001890,act_009_08,proj_009,2024-05-20,6.4,0.18,True,False,20,Weather caused brief stoppage.,True
upd_001891,act_009_08,proj_009,2024-05-21,6.4,0.0,True,False,12,Productivity affected by heat; hydration breaks added.,True
upd_001892,act_009_08,proj_009,2024-05-22,7.0,0.61,True,False,19,Rework required on small section.,False
upd_001893,act_009_08,proj_009,2024-05-23,7.4,0.4,True,False,14,Minor delays due to material delivery.,False
upd_001894,act_009_08,proj_009,2024-05-24,7.4,0.0,True,False,16,All tasks on track per daily plan.,False
upd_001895,act_009_08,proj_009,2024-05-25,7.6,0.25,False,False,20,Material quality check done; passed.,False
upd_001896,act_009_08,proj_009,2024-05-26,7.6,0.0,True,False,7,Night shift deployed to catch up.,True
upd_001897,act_009_08,proj_009,2024-05-27,7.6,0.0,False,False,9,All tasks on track per daily plan.,False
upd_001898,act_009_08,proj_009,2024-05-28,8.7,1.09,True,False,14,Minor delays due to material delivery.,False
upd_001899,act_009_08,proj_009,2024-05-29,8.8,0.13,True,False,6,Client walkthrough conducted.,True
upd_001900,act_009_08,proj_009,2024-05-30,8.8,0.0,True,False,7,Client walkthrough conducted.,False
upd_001901,act_009_08,proj_009,2024-05-31,8.8,0.0,True,False,4,Weather caused brief stoppage.,False
upd_001902,act_009_08,proj_009,2024-06-01,8.8,0.0,True,False,13,Rework required on small section.,False
upd_001903,act_009_08,proj_009,2024-06-02,8.8,0.0,True,False,14,Client walkthrough conducted.,False
upd_001904,act_009_08,proj_009,2024-06-03,9.2,0.44,True,False,20,Weather caused brief stoppage.,False
upd_001905,act_009_08,proj_009,2024-06-04,9.3,0.12,True,False,5,Weather caused brief stoppage.,False
upd_001906,act_009_08,proj_009,2024-06-05,9.3,0.0,True,False,8,Safety toolbox talk held; no incidents.,False
upd_001907,act_009_08,proj_009,2024-06-06,9.7,0.35,True,False,17,Minor delays due to material delivery.,False
upd_001908,act_009_08,proj_009,2024-06-07,10.5,0.84,True,False,9,Overtime shift completed to recover schedule.,False
upd_001909,act_009_08,proj_009,2024-06-08,10.5,0.0,True,False,8,Client walkthrough conducted.,False
upd_001910,act_009_08,proj_009,2024-06-09,10.5,0.0,True,False,10,Productivity affected by heat; hydration breaks added.,False
upd_001911,act_009_08,proj_009,2024-06-10,10.8,0.35,False,False,9,Overtime shift completed to recover schedule.,False
upd_001912,act_009_08,proj_009,2024-06-11,10.8,0.0,False,False,16,Work progressing as planned.,False
upd_001913,act_009_08,proj_009,2024-06-12,10.8,0.0,True,False,21,Minor delays due to material delivery.,False
upd_001914,act_009_08,proj_009,2024-06-13,10.8,0.0,True,False,6,Waiting for subcontractor sign-off.,False
